NI RH RM RS V DG DM DS
4051 13 0 52 + 28 2 34
4052 13 0 42 + 39 40 5
4053 13 1 1 + 22 55 27
4054 13 1 1 + 22 54 16
4055 13 1 3 + 22 54 31
4056 13 0 44 + 39 45 16
4057 13 1 5 + 23 9 34
4058 13 1 9 + 19 29 38
4059 13 1 15 + 19 16 23
4060 13 0 52 + 40 35 4
4061 13 0 57 + 39 35 0
4061 13 0 58 + 39 35 1
4062 13 0 59 + 39 51 31
4063 13 1 7 + 39 14 42
4064 13 1 7 + 39 50 30
4065 13 1 11 + 39 44 40
4066 13 1 40 + 19 16 21
4067 13 1 20 + 39 56 27
4068 13 1 20 + 39 53 56
4069 13 1 25 + 36 6 45
4070 13 1 43 + 19 18 6
4071 13 2 4 - 7 36 11
4072 13 1 26 + 37 21 16
4073 13 1 26 + 39 54 53
4074 13 1 49 + 19 0 31
4075 13 1 49 + 19 57 53
4076 13 1 49 + 23 23 23
4077 13 1 34 + 37 23 12
4078 13 1 36 + 36 35 39
4079 13 1 57 + 19 14 54
4080 13 1 58 + 19 15 11
4080 13 1 58 + 19 15 21
4081 13 1 55 + 22 46 18
4082 13 1 39 + 37 20 27
4083 13 1 39 + 38 8 32
4084 13 1 41 + 36 57 57
4085 13 1 38 + 39 42 12
4086 13 1 43 + 36 38 52
4087 13 2 0 + 19 59 39
4088 13 1 44 + 29 2 39
4089 13 2 2 + 19 30 10
4090 13 1 46 + 36 50 14
4091 13 2 13 + 19 53 34
4092 13 2 14 + 19 11 1
4093 13 2 3 + 28 59 42
4094 13 1 59 + 37 47 43
4094 13 1 59 + 37 47 20
4095 13 2 20 + 19 6 1
4096 13 2 17 + 24 0 41
4097 13 2 5 + 36 36 18
4098 13 2 4 + 37 58 48
4099 13 2 23 + 24 1 47
4100 13 2 5 + 40 24 31
4101 13 2 14 + 39 56 27
4102 13 2 18 + 36 9 7
4103 13 2 19 + 38 0 59
4104 13 2 18 + 38 35 32
4105 13 2 19 + 38 16 16
4106 13 2 39 + 28 6 50
4107 13 2 42 + 21 59 52
4108 13 2 32 + 38 28 44
4109 13 2 58 + 19 0 13
4110 13 2 58 + 19 13 39
4111 13 2 57 + 28 4 14
4112 13 2 46 + 37 12 42
4113 13 3 3 + 20 28 25
4114 13 2 42 + 40 6 17
4115 13 2 49 + 37 13 20
4116 13 3 10 + 19 4 59
4117 13 2 49 + 40 31 30
4118 13 2 52 + 38 17 37
4119 13 3 15 + 19 13 57
4120 13 3 2 + 37 4 53
4121 13 3 22 + 19 16 54
4122 13 3 24 + 20 11 48
4123 13 3 6 + 38 18 54
4124 13 3 31 + 22 50 52
4125 13 3 35 + 18 48 14
4126 13 3 36 + 19 19 24
4127 13 3 18 + 38 2 46
4128 13 3 41 + 20 13 2
4128 13 3 41 + 20 13 15
4129 13 3 44 + 18 52 36
4130 13 3 47 + 19 16 16
4131 13 3 26 + 38 57 4
4132 13 3 34 + 38 22 41
4133 13 3 51 + 27 59 15
4134 13 2 4 - 11 22 42
4135 13 3 37 + 40 14 55
4136 13 4 19 - 7 38 56
4137 13 3 59 + 22 44 26
4138 13 4 2 + 20 39 55
4139 13 4 4 + 19 17 44
4140 13 4 6 + 20 5 47
4141 13 4 8 + 19 12 38
4142 13 3 47 + 38 11 41
4143 13 3 46 + 40 12 25
4144 13 3 50 + 36 56 33
4145 13 3 50 + 38 17 11
4146 13 4 10 + 19 16 41
4147 13 4 10 + 20 15 1
4148 13 4 11 + 19 15 33
4149 13 4 11 + 22 17 24
4150 13 4 13 + 21 59 14
4151 13 3 59 + 36 51 26
4152 13 3 59 + 38 11 57
4153 13 4 27 + 19 2 40
4154 13 4 28 + 23 34 30
4155 13 4 9 + 40 0 54
4156 13 4 56 - 7 56 47
4157 13 4 18 + 38 39 56
4158 13 4 25 + 36 28 50
4159 13 4 46 + 22 14 30
4160 13 4 48 + 22 53 35
4161 13 4 35 + 39 58 39
4162 13 5 3 + 20 33 16
4163 13 5 8 + 20 46 16
4164 13 5 15 + 20 32 49
4165 13 4 57 + 39 55 29
4166 13 5 19 + 31 26 31
4167 13 5 31 + 21 54 38
4168 13 5 11 + 40 2 59
4169 13 5 13 + 38 46 25
4170 13 5 35 + 21 8 5
4170 13 5 35 + 21 8 9
4171 13 5 19 + 36 6 9
4172 13 6 33 + 22 51 2
4173 13 3 55 - 11 30 18
4174 13 5 29 + 36 23 56
4175 13 5 47 + 20 22 27
4176 13 3 57 - 11 29 51
4177 13 6 29 - 13 34 16
4178 13 5 42 + 36 1 3
4179 13 5 46 + 37 11 55
4180 13 6 57 - 23 55 2
4181 13 6 6 + 21 29 38
4182 13 5 49 + 37 36 23
4183 13 6 12 + 21 30 17
4184 13 5 52 + 38 50 16
4185 13 6 13 + 21 46 11
4185 13 6 13 + 21 46 33
4186 13 5 58 + 36 59 7
4187 13 5 60 + 36 17 54
4188 13 6 3 + 36 19 38
4189 13 6 4 + 35 58 48
4190 13 6 6 + 37 36 50
4191 13 8 48 - 67 38 35
4192 13 6 9 + 37 36 19
4193 13 6 6 + 39 25 24
4194 13 6 8 + 38 52 24
4195 13 6 16 + 37 2 17
4196 13 7 34 - 24 0 32
4197 13 8 4 - 23 47 49
4198 13 7 43 + 24 48 40
4199 13 7 33 + 35 51 29
4200 13 9 35 - 51 58 7
4201 13 7 51 + 35 50 2
4202 13 8 32 + 24 42 3
4203 13 8 19 + 40 25 40
4204 13 8 22 + 39 27 39
4205 13 8 42 + 52 46 28
4206 13 9 22 + 39 1 20
4207 13 9 27 + 37 49 22
4208 13 9 38 + 37 15 20
4209 13 10 22 - 7 10 15
4210 13 10 48 + 29 42 33
4211 13 10 56 + 37 10 37
4212 13 12 3 - 6 59 37
4213 13 12 11 + 35 40 17
4214 13 17 43 - 32 6 5
4215 13 16 17 + 25 24 17
4216 13 17 2 - 10 46 11
4217 13 17 13 - 13 9 20
4218 13 17 3 - 2 15 43
4219 13 18 30 - 31 37 52
4220 13 17 54 - 13 36 20
4221 13 18 30 - 14 36 34
4222 13 19 40 - 27 25 45
4223 13 18 55 + 7 47 43
4224 13 19 5 - 2 30 57
4225 13 20 1 + 31 58 55
4226 13 20 30 + 32 0 16
4227 13 20 53 + 32 11 28
4228 13 21 34 + 25 30 56
4229 13 22 26 - 2 25 5
4230 13 21 59 + 26 44 2
4231 13 23 13 - 26 18 1
4232 13 23 22 - 26 6 33
4233 13 24 50 - 30 18 29
4234 13 23 0 + 27 7 0
4235 13 23 53 - 12 44 34
4236 13 23 27 + 6 23 34
4237 13 24 33 - 21 8 13
4238 13 23 60 + 30 55 57
4239 13 24 25 + 30 57 33
4240 13 24 28 + 30 58 40
4241 13 24 47 + 26 44 19
4242 13 24 41 + 31 1 34
4243 13 25 51 - 27 37 36
4244 13 24 56 + 26 27 50
4245 13 25 59 - 26 40 39
4246 13 26 0 - 26 40 40
4247 13 26 44 - 30 21 43
4248 13 26 47 - 29 52 51
4249 13 27 6 - 27 57 24
4250 13 26 9 + 26 28 38
4250 13 26 8 + 26 28 22
4251 13 27 24 - 29 26 40
4252 13 27 28 - 27 19 28
4253 13 27 32 - 27 52 22
4254 13 27 45 - 27 13 19
4255 13 28 0 - 27 21 14
4256 13 27 3 + 30 58 35
4257 13 27 21 + 46 52 6
4258 13 27 53 + 28 30 31
4259 13 29 28 - 30 8 3
4260 13 29 40 - 28 15 58
4261 13 29 48 - 28 0 23
4262 13 30 23 - 28 16 14
4263 13 28 33 + 46 55 37
4264 13 30 18 - 27 55 43
4265 13 30 23 - 25 45 56
4266 13 29 6 + 37 36 42
4267 13 30 36 - 26 15 22
4268 13 29 12 + 37 39 40
4269 13 29 21 + 37 37 25
4270 13 30 49 - 25 20 1
4271 13 29 21 + 37 24 49
4271 13 29 21 + 37 24 35
4272 13 31 16 - 29 57 24
4273 13 31 30 - 28 53 38
4274 13 33 33 - 65 58 25
4275 13 31 51 - 29 43 56
4276 13 32 6 - 28 9 23
4277 13 30 17 + 47 18 52
4278 13 30 27 + 47 14 49
4279 13 32 31 - 27 7 39
4280 13 32 53 - 24 12 25
4281 13 32 39 - 27 10 9
4282 13 31 20 + 47 11 2
4283 13 32 11 + 28 23 20
4284 13 31 32 + 46 47 41
4285 13 31 46 + 46 49 19
4286 13 33 36 - 27 37 55
4287 13 32 39 + 25 26 29
4287 13 32 40 + 25 26 25
4288 13 34 30 - 27 18 16
4289 13 34 48 - 27 7 36
4290 13 35 20 - 28 1 19
4291 13 36 56 - 62 5 35
4292 13 35 47 - 27 40 30
4293 13 36 2 - 25 52 56
4294 13 36 31 - 28 46 53
4295 13 36 34 - 29 5 20
4296 13 36 39 - 33 57 57
4297 13 35 19 + 26 25 31
4298 13 36 35 - 26 33 15
4299 13 36 48 - 34 3 57
4300 13 35 25 + 33 25 11
4301 13 35 36 + 33 22 28
4302 13 35 36 + 33 28 46
4303 13 37 18 - 28 39 28
4304 13 35 58 + 33 25 47
4305 13 35 58 + 33 28 28
4306 13 36 20 + 33 25 27
4307 13 36 36 + 27 14 34
4308 13 36 52 + 32 44 0
4309 13 38 50 - 29 39 47
4310 13 38 57 - 25 50 44
4311 13 40 8 - 51 2 11
4312 13 40 31 - 51 4 17
4313 13 38 21 + 26 45 37
4314 13 38 25 + 26 44 35
4315 13 40 3 - 25 28 30
4316 13 40 19 - 28 53 31
4317 13 41 46 + 27 6 23
4318 13 43 23 - 28 58 7
4319 13 43 26 - 29 48 12
4320 13 44 4 - 27 13 54
4321 13 44 31 - 30 8 23
4322 13 43 44 + 25 23 34
4323 13 45 7 - 28 39 6
4324 13 45 27 - 30 13 38
4325 13 47 40 - 29 26 4
4326 13 48 22 - 29 37 35
4327 13 48 44 - 30 13 5
4328 13 49 3 - 29 56 14
4329 13 49 5 - 30 17 46
4329 13 49 19 - 30 18 36
4330 13 47 15 - 28 19 55
4331 13 49 25 + 25 9 15
4332 13 49 52 + 25 11 24
4333 14 5 20 - 84 16 23
4334 13 49 48 + 29 41 38
4335 13 49 45 + 33 40 24
4336 13 50 43 + 39 42 25
4337 13 52 19 + 14 16 21
4338 13 52 55 - 1 6 49
4339 13 53 34 + 37 31 19
4340 13 53 34 + 37 23 12
4341 13 53 34 + 37 31 19
4342 13 54 22 + 25 9 9
4343 13 54 56 + 25 7 21
4344 13 55 13 + 25 1 17
4345 13 55 14 + 25 3 6
4346 13 55 40 + 25 9 10
4347 13 57 44 - 39 58 42
4348 13 55 45 + 25 12 13
4349 13 55 46 + 25 9 7
4350 13 57 14 - 25 14 45
4351 13 57 54 - 29 18 56
4352 13 58 25 - 34 31 3
4353 13 56 57 + 37 44 25
4354 13 58 31 - 12 36 18
4355 13 58 6 + 28 25 20
4356 13 58 45 + 37 29 28
4357 14 0 44 + 31 53 39
4358 14 3 34 - 10 9 2
4359 14 5 23 - 45 16 12
4360 14 4 21 - 11 25 28
4361 14 4 8 - 9 46 4
4362 14 5 22 - 41 49 9
4363 14 4 12 - 9 38 29
4364 14 4 20 - 9 59 34
4365 14 3 47 + 9 31 25
4366 14 5 11 - 33 45 39
4367 14 5 36 - 39 12 11
4368 14 4 46 - 9 57 42
4369 14 4 6 + 33 19 17
4370 14 4 10 + 33 20 48
4371 14 4 11 + 33 18 29
4372 14 5 46 - 10 53 59
4373 14 5 43 + 25 13 55
4374 14 7 30 - 27 1 5
4375 14 8 3 - 33 18 53
4376 14 10 51 - 30 47 35
4377 14 16 59 - 75 38 47
4378 14 12 10 - 34 15 54
4379 14 12 10 - 34 16 16
4380 14 10 2 + 37 33 2
4381 14 10 57 + 25 29 47
4382 14 11 2 + 25 31 9
4383 14 12 13 + 15 52 8
4384 14 11 56 + 27 6 52
4385 14 14 32 - 42 19 25
4386 14 15 2 - 43 57 41
4387 14 15 2 - 43 59 25
4388 14 16 4 - 31 45 12
4389 14 16 46 - 40 33 11
4390 14 16 59 - 44 58 42
4391 14 16 27 - 31 41 6
4392 14 15 53 - 13 3 4
4393 14 17 49 - 31 20 54
4394 14 16 31 + 39 41 51
4395 14 17 21 + 26 51 27
4396 14 17 30 + 28 48 0
4397 14 17 59 + 26 24 46
4398 14 18 3 + 28 51 58
4399 14 18 24 + 26 23 10
4400 14 22 14 - 60 34 9
4401 14 19 25 - 4 29 24
4402 14 21 13 - 46 17 54
4403 14 18 17 + 31 39 14
4404 14 10 49 + 78 37 42
4405 14 19 16 + 26 17 54
4406 14 22 26 - 44 9 2
4407 14 21 21 - 5 59 35
4408 14 21 13 + 29 59 38
4409 14 21 33 + 31 35 8
4410 14 22 14 + 17 23 52
4411 14 25 0 - 35 1 12
4412 14 23 10 + 26 15 59
4413 14 22 57 + 37 31 41
4414 14 23 43 + 28 20 50
4414 14 23 42 + 28 20 47
4415 14 24 27 + 16 38 24
4416 14 24 17 + 29 38 10
4417 14 24 54 + 17 2 18
4418 14 25 27 + 25 31 37
4419 14 25 55 + 16 37 55
4420 14 25 39 + 25 22 44
4421 14 28 31 - 37 35 1
4422 14 25 59 + 30 28 26
4423 14 26 18 + 26 14 44
4424 14 27 32 + 4 49 17
4425 14 26 44 + 27 11 23
4426 14 27 17 + 16 49 54
4427 14 26 60 + 26 51 50
4428 14 27 26 + 16 11 27
4429 14 27 37 + 16 54 1
4430 14 29 19 - 33 27 18
4431 14 27 10 + 30 56 54
4432 14 28 50 - 39 33 7
4433 14 27 53 + 16 11 43
4434 14 27 55 + 16 12 28
4435 14 27 24 + 37 28 19
4436 14 27 58 + 26 30 15
4437 14 27 26 + 41 29 14
4438 14 28 35 + 17 20 3
4439 14 28 40 + 17 1 29
4440 14 28 59 + 17 19 15
4441 14 31 39 - 43 25 6
4442 14 28 45 + 28 57 53
4443 14 29 17 + 16 10 53
4444 14 31 39 - 43 25 6
4445 14 31 54 - 46 2 7
4446 14 29 1 + 37 27 49
4447 14 29 18 + 30 49 57
4448 14 40 28 - 78 48 33
4449 14 31 22 + 15 14 26
4450 14 32 12 + 28 33 26
4451 14 34 37 - 36 17 10
4452 14 32 27 + 27 25 38
4453 14 34 29 - 27 31 5
4454 14 33 17 + 17 42 44
4455 14 33 44 - 14 37 10
4456 14 34 9 + 16 11 3
4457 14 34 29 + 18 13 28
4458 14 38 5 - 39 28 25
4459 14 34 32 + 30 58 26
4460 14 34 37 + 30 16 45
4461 14 35 0 + 26 31 55
4462 14 35 2 + 26 32 38
4463 14 35 49 + 16 1 10
4464 14 37 49 - 36 52 43
4465 14 35 51 + 15 34 23
4466 14 36 48 + 18 20 35
4467 14 36 54 + 18 22 16
4468 14 38 27 - 22 22 2
4469 14 37 21 + 18 14 56
4470 14 28 23 + 78 53 10
4471 14 36 32 + 41 41 7
4472 14 40 11 - 44 18 56
4473 14 37 54 + 15 51 49
4473 14 37 54 + 15 51 39
4474 14 38 22 + 23 25 44
4475 14 38 23 + 23 20 3
4476 14 39 52 - 16 14 41
4477 14 38 35 + 28 27 32
4478 14 39 13 + 15 52 41
4479 14 38 46 + 28 30 21
4480 14 39 46 + 18 29 32
4481 14 40 10 + 16 8 30
4482 14 40 12 + 18 56 37
4483 14 40 19 + 16 41 6
4484 14 47 45 - 73 18 25
4485 14 40 31 + 28 40 10
4486 14 41 41 + 18 33 27
4487 14 41 52 + 18 34 37
4488 14 42 53 + 18 37 14
4489 14 43 16 + 18 31 43
4490 14 45 22 - 36 10 23
4491 14 44 28 - 13 43 30
4492 14 42 34 + 37 27 10
4493 14 44 21 + 12 7 55
4494 14 44 27 + 15 28 52
4495 14 44 15 + 23 33 31
4496 14 43 55 + 33 24 26
4497 14 44 21 + 28 33 4
4498 14 45 1 + 26 18 0
4499 15 0 19 - 82 12 46
4500 14 44 36 + 37 28 58
4501 14 47 25 - 22 24 21
4502 14 45 16 + 37 17 59
4503 14 46 40 + 16 8 47
4504 14 46 37 + 31 41 59
4505 14 46 33 + 33 24 33
4506 14 46 40 + 33 24 6
4507 14 47 42 + 18 27 21
4508 14 47 51 + 31 45 55
4508 14 47 52 + 31 46 5
4509 14 48 27 + 31 47 29
4510 14 50 40 - 20 43 54
4511 14 52 5 - 40 29 42
4512 14 49 54 + 27 42 1
4513 14 52 16 - 20 43 42
4514 14 50 56 + 27 34 43
4515 14 51 7 + 37 29 43
4516 14 54 23 + 16 21 21
4517 14 54 35 + 23 38 35
4518 14 57 45 - 43 7 52
4518 14 57 41 - 43 7 53
4518 14 57 41 - 43 7 25
4519 14 54 44 + 37 24 47
4520 14 55 7 + 33 43 28
4521 14 59 27 + 25 35 0
4522 15 11 30 - 75 51 32
4523 15 5 11 - 43 30 35
4524 15 2 6 + 25 36 2
4525 15 2 25 + 25 38 16
4526 15 2 38 + 23 21 4
4527 15 5 41 - 42 26 56
4528 15 1 34 + 49 6 47
4529 15 6 26 - 43 14 0
4530 15 3 45 + 26 6 0
4531 15 4 26 + 23 24 56
4532 15 4 54 + 23 15 23
4533 15 4 30 + 27 47 36
4534 15 6 42 + 23 38 30
4535 15 8 42 + 37 34 13
4536 15 13 17 - 18 8 15
4537 15 17 32 + 2 2 52
4538 15 21 12 - 23 39 30
4539 15 18 31 + 32 23 34
4540 15 20 3 + 1 47 0
4541 15 29 56 - 70 35 2
4542 15 22 6 + 33 8 55
4542 15 22 6 + 33 8 55
4542 15 22 6 + 33 8 49
4543 15 24 59 + 13 26 44
4544 15 29 25 - 50 34 48
4545 15 41 29 - 81 37 35
4546 15 26 58 + 28 51 7
4547 15 27 15 + 28 47 22
4548 15 27 24 + 28 51 1
4549 15 29 15 + 32 49 33
4550 15 35 29 - 50 39 32
4551 15 37 36 + 5 58 25
4552 15 34 58 + 4 41 57
4553 15 34 57 + 23 30 9
4554 15 35 5 + 23 28 47
4555 15 48 15 - 78 10 46
4556 15 35 22 + 25 17 52
4557 15 34 37 + 39 43 46
4558 15 35 46 + 25 20 43
4559 15 35 53 + 25 20 30
4560 15 35 54 + 39 48 53
4561 15 36 47 + 25 24 59
4562 15 35 57 + 43 29 35
4562 15 36 3 + 43 30 14
4563 15 36 4 + 39 49 54
4564 15 36 27 + 43 31 7
4565 15 36 35 + 43 25 31
4566 15 36 42 + 43 32 23
4567 15 37 13 + 43 17 52
4568 15 40 8 + 28 9 7
4569 15 40 48 + 28 17 33
4570 15 41 23 + 28 13 45
4571 15 48 52 - 67 19 25
4572 15 41 54 + 28 8 1
4573 15 42 12 + 23 48 1
4574 15 41 59 + 28 14 24
4575 15 42 20 + 23 48 29
4576 15 42 35 + 23 40 14
4577 15 42 46 + 23 47 35
4578 15 53 12 - 74 49 32
4579 15 42 51 + 23 46 25
4580 15 43 14 + 28 21 23
4581 15 44 1 + 28 16 36
4582 15 45 39 + 28 5 19
4583 15 46 22 + 23 48 32
4584 16 0 13 - 66 22 57
4585 16 0 17 - 66 19 21
4586 15 55 58 + 5 55 54
4587 15 59 52 + 25 56 28
4588 16 5 4 + 23 55 0
4589 16 7 25 - 6 23 8
4590 16 8 21 + 28 28 43
4591 16 12 18 - 27 55 40
4592 16 11 60 - 19 27 35
4593 16 11 45 + 12 4 19
4594 16 11 23 + 23 57 54
4595 16 20 44 - 70 8 33
4596 16 16 4 - 22 37 29
4597 16 17 40 - 34 21 58
4598 16 18 13 - 31 26 29
4599 16 19 23 - 42 15 34
4600 16 16 5 - 22 46 59
4601 16 20 18 - 20 4 54
4602 16 23 39 + 11 47 12
4603 16 25 24 - 24 28 0
4604 16 25 33 - 23 26 36
4605 16 30 13 - 25 6 53
4606 16 27 14 - 26 1 27
4607 16 30 16 + 24 34 28
4607 16 30 16 + 24 34 16
4608 16 46 54 - 77 29 21
4609 16 33 2 + 22 47 53
4610 16 33 39 + 39 15 27
4611 16 33 42 + 39 11 8
4612 16 33 50 + 39 15 48
4613 16 37 10 + 36 7 48
4614 16 37 47 + 36 6 53
4615 16 37 54 + 36 4 23
4616 16 37 60 + 35 59 45
4617 16 42 8 + 36 41 3
4618 16 57 50 - 76 59 33
4619 16 44 11 + 17 45 32
4620 16 48 30 + 19 18 20
4621 16 50 51 + 8 47 3
4622 16 52 8 - 16 14 9
4623 16 51 5 + 22 31 39
4624 16 51 34 + 17 26 56
4625 16 52 59 + 2 24 11
4626 16 53 21 + 2 20 16
4627 16 54 9 - 7 38 9
4628 16 57 0 - 40 27 24
4629 16 56 9 - 16 42 36
4630 16 55 10 + 26 39 48
4631 17 10 59 - 77 36 0
4632 16 58 32 + 22 54 56
4633 17 13 47 - 77 32 9
4634 17 1 34 - 21 49 32
4635 17 15 40 - 77 29 21
4636 16 59 7 + 47 11 44
4637 17 5 10 - 40 53 5
4638 17 1 14 + 33 30 50
4639 17 2 55 + 22 55 50
4640 17 23 58 - 80 3 48
4641 17 24 11 - 80 8 50
4642 17 11 45 - 55 23 58
4643 17 8 33 + 42 20 21
4644 17 24 36 - 73 56 19
4645 17 14 43 + 43 6 15
4646 17 23 53 - 60 0 1
4647 17 26 4 - 80 11 42
4648 17 16 10 + 43 51 45
4649 17 15 50 + 57 22 1
4650 17 15 47 + 57 18 7
4651 17 24 52 - 49 56 36
4652 17 26 27 - 59 43 42
4653 17 27 7 - 60 52 45
4654 17 37 8 - 74 22 52
4655 17 34 36 - 60 43 17
4656 17 37 44 - 63 43 47
4657 17 32 42 - 17 31 30
4658 17 36 10 - 59 35 6
4659 17 34 12 - 17 55 42
4660 17 21 45 + 75 50 55
4661 17 51 2 - 74 1 58
4662 17 47 9 - 64 38 31
4662 17 51 37 - 64 57 34
4663 17 45 29 - 44 54 16
4664 17 48 59 - 63 15 14
4665 17 46 12 + 5 43 0
4666 17 46 2 + 55 46 33
4667 17 46 19 + 55 52 32
4668 17 46 59 + 57 24 0
4669 17 47 13 + 61 26 2
4670 17 55 7 - 21 44 39
4671 17 55 7 - 10 17 12
4672 18 2 15 - 62 49 56
4673 18 3 18 - 27 6 22
4674 18 8 13 - 62 23 42
4675 18 3 10 - 9 15 36
4676 18 2 53 + 11 49 23
4677 17 58 16 + 66 38 2
4678 18 6 33 - 23 57 16
4679 18 11 24 - 56 15 13
4680 18 13 30 - 64 28 34
4681 18 8 20 - 23 25 55
4682 18 16 26 - 71 34 55
4683 18 9 0 - 26 14 0
4684 18 9 9 - 23 26 9
4685 18 9 17 - 23 59 14
4686 18 13 39 - 57 43 56
4687 18 13 39 - 57 43 32
4688 18 8 12 + 11 42 43
4689 18 13 40 - 57 44 54
4690 18 16 52 - 19 46 41
4691 18 8 46 + 11 49 44
4692 18 14 50 - 58 41 39
4693 18 9 11 + 17 20 52
4694 18 15 27 - 58 12 30
4695 18 17 24 - 58 55 32
4696 18 20 18 - 64 43 58
4697 18 12 27 + 25 25 38
4698 18 21 0 - 63 20 51
4699 18 18 32 - 45 59 0
4700 18 17 5 - 19 51 58
4701 18 16 0 - 16 38 0
4702 18 23 4 - 59 14 20
4703 18 18 0 - 13 50 0
4704 18 27 54 - 71 36 33
4705 18 28 10 - 71 41 35
4706 18 19 36 - 16 1 54
4707 18 19 54 - 16 0 6
4708 18 13 46 + 61 9 25
4709 18 24 19 - 56 22 7
4710 18 28 39 - 66 58 59
4711 18 28 7 - 64 56 40
4712 18 31 7 - 71 41 38
4713 18 29 59 - 67 13 28
4714 18 30 56 - 66 39 10
4715 18 18 48 - 18 33 0
4716 18 32 45 - 56 57 43
4717 18 33 17 - 57 58 30
4718 18 33 50 - 60 7 43
4719 18 33 12 - 56 43 58
4720 18 33 33 - 58 24 17
4721 18 34 25 - 58 29 50
4721 18 34 27 - 58 32 1
4722 18 34 31 - 57 47 36
4723 18 35 56 - 63 22 36
4724 18 38 40 - 70 7 32
4725 18 31 45 - 19 7 12
4726 18 36 59 - 62 51 15
4727 18 37 56 - 62 42 1
4728 18 37 57 - 62 31 51
4729 18 39 56 - 67 25 34
4730 18 38 50 - 63 21 1
4731 18 38 43 - 62 56 36
4732 18 33 55 - 22 38 39
4733 18 26 38 + 64 58 1
4734 18 38 25 - 57 29 26
4735 18 39 50 - 62 57 21
4736 18 38 40 - 57 53 35
4737 18 39 58 - 62 35 50
4738 18 40 27 - 61 54 6
4739 18 40 52 - 61 54 4
4740 18 43 1 - 68 21 36
4741 18 41 44 - 63 56 51
4742 18 41 52 - 63 51 42
4743 18 41 29 - 61 46 19
4744 18 41 55 - 63 13 24
4745 18 42 36 - 64 56 35
4746 18 45 55 - 72 40 16
4747 18 45 58 - 72 37 47
4748 18 42 46 - 64 4 20
4749 18 42 49 - 63 12 32
4750 18 43 2 - 62 58 16
4751 18 43 20 - 62 6 42
4752 18 43 48 - 64 4 54
4753 18 43 33 - 62 6 28
4754 18 44 0 - 61 59 21
4755 18 45 1 - 63 41 30
4756 18 38 54 + 5 26 0
4757 18 43 56 - 57 10 3
4758 18 46 18 - 65 45 24
4759 18 45 41 - 63 5 11
4760 18 45 46 - 62 57 29
4761 18 43 56 - 52 51 12
4762 18 32 29 + 67 51 30
4763 18 33 30 + 67 8 13
4764 18 47 8 - 63 29 4
4765 18 47 18 - 63 19 52
4766 18 47 36 - 63 17 32
4767 18 47 42 - 63 24 19
4768 18 41 45 - 5 31 24
4769 18 47 44 - 63 9 26
4770 18 48 10 - 63 23 1
4771 18 48 24 - 63 14 52
4772 18 39 56 + 40 1 37
4773 18 51 22 - 69 55 34
4774 18 48 10 - 57 56 8
4775 18 48 26 - 57 11 1
4776 18 45 51 - 33 20 32
4777 18 48 11 - 53 8 49
4778 18 50 0 - 61 43 9
4779 18 50 30 - 63 0 47
4780 18 49 57 - 59 15 13
4781 18 51 38 - 62 47 34
4782 18 50 54 - 55 29 28
4783 18 51 34 - 58 48 48
4784 18 52 48 - 63 15 34
4785 18 52 55 - 59 15 18
4786 18 52 45 - 56 41 42
4787 18 56 4 - 68 40 57
4788 18 54 41 - 63 27 9
4789 18 56 18 - 68 34 2
4790 18 56 32 - 64 55 42
4791 18 49 1 + 19 19 54
4792 18 55 42 - 56 24 14
4793 18 56 56 - 61 23 59
4794 18 57 10 - 62 5 25
4795 18 57 17 - 61 36 32
4796 18 56 28 - 54 12 48
4797 18 56 30 - 54 18 17
4798 18 58 21 - 62 7 4
4799 18 58 57 - 63 55 50
4800 18 58 44 - 63 8 21
4801 18 59 38 - 64 40 29
4802 18 55 7 - 22 41 51
4803 19 0 51 - 62 3 40
4803 19 0 55 - 62 3 39
4803 19 0 40 - 62 3 54
4804 19 1 8 - 61 49 59
4805 19 2 1 - 63 2 51
4806 19 1 31 - 57 31 57
4807 19 2 18 - 56 55 48
4808 19 1 8 - 45 18 51
4809 19 4 5 - 62 11 39
4810 19 3 0 - 56 9 37
4811 19 5 45 - 67 8 3
4812 19 1 4 - 37 3 37
4813 19 5 42 - 66 31 22
4814 19 4 59 - 58 34 47
4815 19 6 51 - 61 42 4
4816 19 1 44 - 13 8 50
4817 19 6 13 - 56 9 33
4818 19 6 3 - 55 8 10
4819 19 7 8 - 59 28 2
4820 19 9 14 - 63 27 56
4821 19 9 32 - 55 0 59
4822 19 14 46 - 72 26 28
4823 19 12 16 - 63 58 33
4823 19 12 14 - 63 59 1
4824 19 13 14 - 62 5 19
4825 19 17 16 - 72 44 56
4826 19 12 21 - 57 12 9
4827 19 13 21 - 60 51 34
4828 19 13 41 - 62 4 56
4829 19 12 34 - 56 32 24
4830 19 13 48 - 59 17 40
4831 19 14 44 - 62 16 19
4832 19 14 4 - 56 36 35
4833 19 15 41 - 62 19 45
4834 19 16 31 - 64 0 23
4835 19 15 27 - 58 14 15
4836 19 16 18 - 60 12 0
4837 19 15 14 - 54 39 43
4837 19 15 16 - 54 7 59
4838 19 16 46 - 61 36 50
4839 19 15 34 - 54 37 35
4840 19 15 52 - 56 12 31
4841 19 20 43 - 72 13 35
4842 19 19 25 - 60 38 39
4843 19 19 22 - 59 18 33
4844 19 19 3 - 56 1 37
4845 19 20 22 - 60 23 20
4846 19 16 28 - 9 2 35
4847 19 23 32 - 65 30 23
